date,cell,element,type,censored,value,treatment,si,tmp,ph,mnfe,phase,number_of_changes,total_changes
2021-11-17T00:00:00Z,3,31P,total,none,550.7988898126528,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,4,208Pb,total,none,157.10554569511817,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,4,31P,total,none,505.4707241349709,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,5,208Pb,total,none,300.7795447721076,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,5,31P,total,none,520.5785450981123,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,6,208Pb,total,none,113.00319134929649,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,6,31P,total,none,504.5156575095483,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,7,208Pb,total,none,198.42176861043,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,7,31P,total,left,496.1899453422437,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,8,208Pb,total,none,128.73378401807008,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,8,31P,total,left,442.2125728419218,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,9,208Pb,total,none,221.58546437950025,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,9,31P,total,left,491.82471943539696,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,10,208Pb,total,none,776.9965967666097,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,10,31P,total,none,516.293126008703,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,11,208Pb,total,none,283.14921534800726,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,11,31P,total,none,570.5250127259494,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,12,208Pb,total,none,297.1150347808826,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,12,31P,total,none,539.6305982184447,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,13,208Pb,total,none,87.89704969585938,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,13,31P,total,none,543.1299934626243,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,14,208Pb,total,none,240.86071368470007,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,14,31P,total,left,388.7791617712567,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,15,208Pb,total,none,236.09325612276376,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,15,31P,total,left,443.08097290199953,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,16,208Pb,total,none,242.1003572950834,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,16,31P,total,none,512.8154158162154,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,17,208Pb,total,none,201.22964700043764,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,17,31P,total,left,421.5683357379158,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,18,208Pb,total,none,401.864647390729,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,18,31P,total,left,493.3407445298623,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,19,208Pb,total,none,309.65428041750886,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,19,31P,total,none,584.7162928464165,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,20,208Pb,total,none,378.0728342033146,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,20,31P,total,none,600.0540274410112,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,21,208Pb,total,none,205.9313534014984,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,21,31P,total,none,545.8525453592201,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,22,208Pb,total,none,158.8787405991188,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,22,31P,total,left,482.9297438222379,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,23,208Pb,total,none,147.76531852450273,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,23,31P,total,left,449.3469366049137,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,24,208Pb,total,none,166.18152815632675,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,24,31P,total,left,497.8208862047724,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,25,208Pb,total,none,93.65022656624076,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,25,31P,total,left,429.1447402698319,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,26,208Pb,total,none,107.87880302052308,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,26,31P,total,left,412.68593714862885,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,27,208Pb,total,none,850.0619289352262,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,27,31P,total,none,529.7289350693168,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,28,208Pb,total,none,216.5115576324884,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,28,31P,total,left,414.81760028222567,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,29,208Pb,total,none,384.9665695475706,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,29,31P,total,left,492.0767935476045,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,30,208Pb,total,none,356.86470673805263,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,30,31P,total,none,546.4327179895122,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,31,208Pb,total,none,463.95822883285655,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,31,31P,total,none,501.00576601248855,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,32,208Pb,total,none,245.97098911415088,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,32,31P,total,none,530.2656949638795,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,33,208Pb,total,none,123.41945193433142,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,33,31P,total,left,483.8588170349076,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,34,208Pb,total,none,190.23508325005363,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,34,31P,total,none,522.1696858986894,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,35,208Pb,total,none,98.32069052191298,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,35,31P,total,none,528.5128190874576,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,36,208Pb,total,none,164.98992414823545,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,36,31P,total,left,482.4044191097212,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,37,208Pb,total,none,685.719113134319,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,37,31P,total,none,527.271057262911,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,38,208Pb,total,none,663.6201326693767,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,38,31P,total,left,414.808852144271,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,39,208Pb,total,none,357.70682190605726,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,39,31P,total,none,503.4165463915376,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,40,208Pb,total,none,235.0258310852697,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,40,31P,total,none,561.2009776530363,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,41,208Pb,total,none,112.78848408427628,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,41,31P,total,left,478.6444931297604,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,42,208Pb,total,none,246.05397151481787,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,42,31P,total,none,524.2004281796561,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,43,208Pb,total,none,283.3177688890044,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,43,31P,total,none,534.7520292824224,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,44,208Pb,total,none,85.30327363754508,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,44,31P,total,none,578.6407490705634,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,45,208Pb,total,none,149.593777943868,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,45,31P,total,none,537.0602808084898,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,46,208Pb,total,none,210.41032536250933,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,46,31P,total,left,475.6704162926527,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,47,208Pb,total,none,132.16650782959275,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,47,31P,total,none,535.4583817681008,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,48,208Pb,total,none,122.94641157303585,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,48,31P,total,none,591.3848373802964,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,49,208Pb,total,none,221.08892965663009,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,49,31P,total,none,533.7691575819438,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,50,208Pb,total,none,407.80257437970863,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,50,31P,total,none,514.5999276048507,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,51,208Pb,total,none,375.6891512069636,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,51,31P,total,none,595.3189089220975,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,52,208Pb,total,none,207.5534766098078,0,-1,-1,-1,-1,1,1,23
2021-11-17T00:00:00Z,52,31P,total,none,508.6092159417914,0,-1,-1,-1,-1,1,1,23
2021-12-01T00:00:00Z,1,208Pb,total,none,46.21274801846343,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,1,31P,total,none,603.5590718526405,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,2,208Pb,total,none,55.91960957022847,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,2,31P,total,none,603.8728415447229,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,3,208Pb,total,none,119.4418968046632,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,3,31P,total,none,593.5895074286087,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,4,208Pb,total,none,51.642146389940564,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,4,31P,total,none,626.7425595904718,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,5,208Pb,total,none,42.262626136553884,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,5,31P,total,none,593.7360309189978,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,6,208Pb,total,none,69.30652067437116,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,6,31P,total,none,626.6069585929063,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,7,208Pb,total,none,143.8025247597227,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,7,31P,total,none,551.8023130613553,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,8,208Pb,total,none,39.59268647501231,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,8,31P,total,none,638.1423211988649,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,9,208Pb,total,none,48.03360308145521,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,9,31P,total,none,619.648801907327,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,10,208Pb,total,none,266.0395629245352,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,10,31P,total,none,601.9524176021571,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,11,208Pb,total,none,65.2100725127183,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,11,31P,total,none,564.3660079429749,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,12,208Pb,total,none,86.45658573691871,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,12,31P,total,none,627.6253734285299,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,13,208Pb,total,none,26.656400569874435,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,13,31P,total,none,624.7397844126074,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,14,208Pb,total,none,84.26791505260215,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,14,31P,total,none,596.5502591221793,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,15,208Pb,total,none,72.21803779784189,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,15,31P,total,none,606.0583595715807,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,16,208Pb,total,none,115.2827739520081,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,16,31P,total,none,597.8093939864248,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,17,208Pb,total,none,91.81337237922494,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,17,31P,total,none,600.6213173211761,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,18,208Pb,total,none,604.9216510297773,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,18,31P,total,none,564.2596469893946,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,19,208Pb,total,none,84.2973790722571,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,19,31P,total,none,583.7609417084763,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,20,208Pb,total,none,2860.6358215404157,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,20,31P,total,none,621.2199235332387,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,21,208Pb,total,none,58.91767511099192,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,21,31P,total,none,622.6150485824121,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,22,208Pb,total,none,104.42628402298322,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,22,31P,total,none,614.5540883292156,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,23,208Pb,total,none,125.10321624181167,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,23,31P,total,none,630.55727614014,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,24,208Pb,total,none,49.511808416410844,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,24,31P,total,none,589.7963435936363,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,25,208Pb,total,none,46.840335056842555,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,25,31P,total,none,569.4158216234032,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,26,208Pb,total,none,95.40285649261529,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,26,31P,total,none,595.3758287086606,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,27,208Pb,total,none,64.41556671259657,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,27,31P,total,none,609.3814220234689,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,28,208Pb,total,none,74.66983414768796,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,28,31P,total,none,654.0844900964482,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,29,208Pb,total,none,123.92937344106352,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,29,31P,total,none,611.5523966589741,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,30,208Pb,total,none,75.52972754070869,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,30,31P,total,none,657.7320995452105,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,31,208Pb,total,none,140.13504822641568,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,31,31P,total,none,644.5338024612861,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,32,208Pb,total,none,80.52223385438327,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,32,31P,total,none,671.8745536276401,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,33,208Pb,total,none,175.73966065376953,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,33,31P,total,none,642.0166347677582,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,34,208Pb,total,none,27.090445535268508,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,34,31P,total,none,649.3676966382544,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,35,208Pb,total,none,50.41793014218565,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,35,31P,total,none,651.5790698068782,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,36,208Pb,total,none,63.02475409868322,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,36,31P,total,none,635.4886283765093,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,37,208Pb,total,none,66.04488055986097,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,37,31P,total,none,564.6643392989296,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,38,208Pb,total,none,163.61208161259756,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,38,31P,total,none,620.2421701992614,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,39,208Pb,total,none,27.080266143355153,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,39,31P,total,none,599.2978337344957,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,40,208Pb,total,none,44.996650802125856,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,40,31P,total,none,668.8688946987114,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,41,208Pb,total,none,23.33715494254466,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,41,31P,total,none,657.7738969167331,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,42,208Pb,total,none,91.57259655620715,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,42,31P,total,none,619.6693016777494,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,43,208Pb,total,none,223.34699536315668,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,43,31P,total,none,604.2760469828856,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,44,208Pb,total,none,140.3966229891273,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,44,31P,total,none,634.7594420995787,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,45,208Pb,total,none,52.910011004574685,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,45,31P,total,none,618.9736498022415,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,46,208Pb,total,none,40.14346482261939,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,46,31P,total,none,597.086162627385,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,47,208Pb,total,none,36.38144048569943,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,47,31P,total,none,654.035582941124,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,48,208Pb,total,none,127.55837312115975,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,48,31P,total,none,622.5585584473317,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,49,208Pb,total,none,179.99944258451126,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,49,31P,total,none,633.8863989351719,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,50,208Pb,total,none,218.3522383182227,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,50,31P,total,none,649.4533048975813,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,51,208Pb,total,none,63.68843409190967,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,51,31P,total,none,633.0804036084971,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,52,208Pb,total,none,151.9034043461508,0,-1,-1,-1,-1,1,1,32
2021-12-01T00:00:00Z,52,31P,total,none,594.2003166749402,0,-1,-1,-1,-1,1,1,32
2021-12-06T00:00:00Z,15,208Pb,total,none,165.09286994025285,0,-1,-1,-1,-1,1,1,35
2021-12-06T00:00:00Z,15,31P,total,none,770.0010664121972,0,-1,-1,-1,-1,1,1,35
2021-12-06T00:00:00Z,49,208Pb,total,none,217.2855646356392,0,-1,-1,-1,-1,1,1,35
2021-12-06T00:00:00Z,49,31P,total,none,713.0233961974038,0,-1,-1,-1,-1,1,1,35
2021-12-15T00:00:00Z,1,208Pb,dissolved,none,385.4850516711634,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,1,208Pb,total,none,516.1223925963434,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,1,31P,dissolved,none,668.6740794455966,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,1,31P,total,none,731.7535132731804,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,2,208Pb,dissolved,none,14.720624736791374,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,2,208Pb,total,none,402.421582058854,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,2,31P,dissolved,none,768.1454945169025,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,2,31P,total,none,660.8201807248987,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,3,208Pb,dissolved,none,219.351707584426,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,3,208Pb,total,none,490.0737854675192,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,3,31P,dissolved,none,628.7800209904658,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,3,31P,total,none,682.7510516590183,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,4,208Pb,dissolved,none,82.02935618688447,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,4,208Pb,total,none,115.72916150479138,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,4,31P,dissolved,none,775.2113186661549,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,4,31P,total,none,595.1198435491385,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,5,208Pb,dissolved,none,313.7252862210205,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,5,208Pb,total,none,112.42529540973192,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,5,31P,dissolved,none,760.3373554366694,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,5,31P,total,none,683.1473222899366,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,6,208Pb,dissolved,none,53.324953682924,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,6,208Pb,total,none,92.82899798239112,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,6,31P,dissolved,none,887.9211692808259,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,6,31P,total,none,651.5940368632602,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,7,208Pb,dissolved,none,161.36879420023465,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,7,208Pb,total,none,157.18795578864118,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,7,31P,dissolved,none,753.3458428892648,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,7,31P,total,none,696.0202488893751,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,8,208Pb,dissolved,none,139.45877360633563,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,8,208Pb,total,none,340.1903421533672,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,8,31P,dissolved,none,782.0245502550679,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,8,31P,total,none,755.085137697676,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,9,208Pb,dissolved,none,147.8206714869891,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,9,208Pb,total,none,100.22193523060788,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,9,31P,dissolved,none,733.2373097434775,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,9,31P,total,none,704.9064339227854,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,10,208Pb,dissolved,none,38.93633686403176,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,10,208Pb,total,none,197.0467947780448,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,10,31P,dissolved,none,689.9841504942005,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,10,31P,total,none,641.2006106850669,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,11,208Pb,dissolved,none,140.27387785293192,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,11,208Pb,total,none,655.6628485093204,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,11,31P,dissolved,none,678.0529177362915,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,11,31P,total,none,682.052744125884,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,12,208Pb,dissolved,none,96.87727372675208,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,12,208Pb,total,none,83.37691317017548,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,12,31P,dissolved,none,725.5563264164354,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,12,31P,total,none,625.8287610972012,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,13,208Pb,dissolved,none,194.32433471631265,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,13,208Pb,total,none,182.9380858182411,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,13,31P,dissolved,none,739.8663634696878,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,13,31P,total,none,749.8726932337917,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,14,208Pb,dissolved,none,121.9248432946773,0,-1,-1,-1,-1,1,1,41
2021-12-15T00:00:00Z,14,208Pb,total,none,272.5660610113313,0,-1,-1,-1,-1,1,1,41
